	OGC:WMS	http://Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT?SERVICE=WMS&REQUEST=GetCapabilities	839be67e-468b-424b-9e7a-72a4a9981321	0	Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT
PGR:CHK2_Nederzettingen	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	c7cb1137-3800-466e-88ed-930e40ea7cf2	 port=80): Read timed out. (read timeout=3)""	))"
0	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	35d958f6-d942-421a-83d0-fcd700f82a51	400	Bad Request
1	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	db8fea4e-c40e-4309-8312-ab0fa9c063ad	400	Bad Request
2	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	4a659124-c484-46da-82b0-370a45ac512e	400	Bad Request
3	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	b45b843d-7631-4a77-8b65-5a66d7058532	400	Bad Request
4	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	e27e08f1-1bfe-4d58-8202-9681e84dcc87	400	Bad Request
5	OGC:WMS	http://geoservices.provincie-utrecht.nl/arcgis/services/b01-5-4_vergunningeN/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	957da89f-a1e8-4789-bf45-f841b2ace8a3	400	Bad Request
Bestaand stads- en dorpsgebied	OGC:WMS	http://geoservices.zuid-holland.nl/arcgis/services/wonen/Wonen/MapServer/WMSServer?SERVICE=WMS&REQUEST=GetCapabilities	7dc65f40-a7f0-47d0-9797-2aa173745eb2	400	Bad Request
wonen_Wonen_WFS:Bestaand_stads-_en_dorpsgebied	OGC:WFS	http://geoservices.zuid-holland.nl/arcgis/services/wonen/Wonen_WFS/MapServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	a0cc53ca-91ca-4357-9ed1-49a268d19fe3	400	Bad Request
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	6e39e7b9-d7ef-445c-9fb2-bf0502cf34bc	502	Proxy Error
Vaarwegkenmerken in Nederland LRG-trajecten	download	http://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/vaarweginformatie_nederland/geogegevens/shape	d7078dd2-c214-493d-931d-f673e4c5598e	404	Not Found
PGR:WATER_Dieptemetingen	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	34ea459c-a976-4bd8-9713-eaef18cd1b3e	 port=80): Read timed out. (read timeout=3)""	))"
PGR:MILIEU_GK2012_ContourEtmaal	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	558764e7-d8a1-4c40-ac15-1198ad7ee00d	 port=80): Read timed out. (read timeout=3)""	))"
Gebiedsschematisatie Markermeer IJsselmeer j06_09_v01 - HABITAT - website	website	http://www.helpdeskwater.nl/publish/pages/22751/1209459-001-zks-0005-m-habitat_ijsselmeer-markermeer_j06-09_v01_m.pdf	571d1cd2-1107-4af7-bbb5-ebb099475211	404	Not Found
Gebiedsschematisatie Markermeer - SIMONA - website	website	http://www.helpdeskwater.nl/onderwerpen/applicaties-modellen/water_en_ruimte/gebiedsschematisatie/schematisaties/@26884/schematisaties/?PagClsIdt=189449#PagCls_189449	8afdf553-8526-48f7-b9bc-4e729ce747c3	404	Not Found
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	49c2b012-7284-4eea-99b3-da3058a2ca8c	502	Proxy Error
-	dataset	http://\\FS-OES-GEOP01\DATA4\GEO\Projecten\Algemeen\Provinciaalgeoregister\metadata\kopie_PGR_datasets_PNBW.gdb	f21b0ae2-90a3-4905-b21d-01aa37e04138	0	URL has an invalid label.
